2 19 4.350000e-01 
2 39 4.400000e-01 
2 59 1.350000e-01 
2 79 1.850000e-01 
2 99 1.700000e-01 
2 119 1.500000e-01 
2 139 1.450000e-01 
2 159 1.450000e-01 
2 179 2.250000e-01 
2 199 2.400000e-01 
2 219 1.000000e-01 
2 239 2.150000e-01 
2 259 3.200000e-01 
2 279 3.500000e-01 
2 299 2.250000e-01 
2 319 8.500000e-02 
2 339 2.600000e-01 
2 359 4.600000e-01 
2 379 1.600000e-01 
2 399 1.700000e-01 
2 419 5.500000e-02 
2 439 1.250000e-01 
2 459 2.400000e-01 
2 479 1.250000e-01 
2 499 1.000000e-01 
2 519 3.500000e-02 
2 539 1.200000e-01 
2 559 5.500000e-02 
2 579 2.000000e-02 
2 599 2.200000e-01 
2 619 6.000000e-02 
2 639 4.100000e-01 
2 659 2.500000e-02 
2 679 3.500000e-02 
2 699 3.550000e-01 
2 719 1.400000e-01 
2 739 1.200000e-01 
2 759 8.000000e-02 
2 779 2.600000e-01 
2 799 1.350000e-01 
2 819 1.700000e-01 
2 839 5.000000e-02 
2 859 6.500000e-02 
2 879 1.050000e-01 
2 899 5.500000e-02 
2 919 5.000000e-02 
2 939 1.450000e-01 
2 959 1.600000e-01 
2 979 4.000000e-02 
2 999 1.200000e-01 

3 19 4.350000e-01 
3 39 4.800000e-01 
3 59 4.800000e-01 
3 79 1.100000e-01 
3 99 4.800000e-01 
3 119 9.500000e-02 
3 139 1.000000e-01 
3 159 9.500000e-02 
3 179 9.500000e-02 
3 199 9.500000e-02 
3 219 4.150000e-01 
3 239 4.150000e-01 
3 259 4.150000e-01 
3 279 4.150000e-01 
3 299 4.150000e-01 
3 319 4.150000e-01 
3 339 4.150000e-01 
3 359 4.150000e-01 
3 379 4.150000e-01 
3 399 4.150000e-01 
3 419 4.150000e-01 
3 439 4.150000e-01 
3 459 4.150000e-01 
3 479 4.150000e-01 
3 499 4.150000e-01 
3 519 4.150000e-01 
3 539 4.150000e-01 
3 559 4.150000e-01 
3 579 4.150000e-01 
3 599 1.000000e-02 
3 619 1.000000e-02 
3 639 1.000000e-02 
3 659 1.000000e-02 
3 679 1.000000e-02 
3 699 1.000000e-02 
3 719 1.000000e-02 
