50 0 2.720000e-01 
50 2.500000e-01 2.320000e-01 
50 5.000000e-01 3.120000e-01 
50 7.500000e-01 3.700000e-01 
50 1 3.860000e-01 
50 1.250000e+00 4.100000e-01 
50 1.500000e+00 4.280000e-01 
50 1.750000e+00 4.540000e-01 
50 2 4.340000e-01 
50 2.250000e+00 4.160000e-01 
50 2.500000e+00 4.380000e-01 
50 2.750000e+00 4.220000e-01 
50 3 4.520000e-01 
50 3.250000e+00 4.440000e-01 
50 3.500000e+00 4.440000e-01 
50 3.750000e+00 4.320000e-01 
50 4 4.460000e-01 

152 0 9.800000e-02 
152 2.500000e-01 1.180000e-01 
152 5.000000e-01 1.320000e-01 
152 7.500000e-01 1.780000e-01 
152 1 2.580000e-01 
152 1.250000e+00 2.800000e-01 
152 1.500000e+00 3.660000e-01 
152 1.750000e+00 3.880000e-01 
152 2 4.180000e-01 
152 2.250000e+00 3.900000e-01 
152 2.500000e+00 4.380000e-01 
152 2.750000e+00 4.300000e-01 
152 3 4.620000e-01 
152 3.250000e+00 4.500000e-01 
152 3.500000e+00 4.460000e-01 
152 3.750000e+00 4.580000e-01 
152 4 4.720000e-01 

254 0 3.000000e-02 
254 2.500000e-01 4.000000e-02 
254 5.000000e-01 5.400000e-02 
254 7.500000e-01 1.000000e-01 
254 1 1.660000e-01 
254 1.250000e+00 2.260000e-01 
254 1.500000e+00 3.460000e-01 
254 1.750000e+00 3.820000e-01 
254 2 3.740000e-01 
254 2.250000e+00 4.160000e-01 
254 2.500000e+00 4.240000e-01 
254 2.750000e+00 4.280000e-01 
254 3 4.400000e-01 
254 3.250000e+00 4.580000e-01 
254 3.500000e+00 4.440000e-01 
254 3.750000e+00 4.220000e-01 
254 4 4.460000e-01 

356 0 8.000000e-03 
356 2.500000e-01 4.000000e-03 
356 5.000000e-01 2.800000e-02 
356 7.500000e-01 4.800000e-02 
356 1 1.240000e-01 
356 1.250000e+00 2.200000e-01 
356 1.500000e+00 2.720000e-01 
