0.054 0.9192 0.4787 0.1592 0.06392
0.055 0.923 0.4816 0.1596 0.06409
0.056 0.9269 0.4846 0.16 0.06427
0.057 0.9309 0.4876 0.1604 0.06445
0.058 0.9349 0.4908 0.1608 0.06463
0.059 0.939 0.494 0.1612 0.06482
0.06 0.9433 0.4973 0.1617 0.06501
0.061 0.9476 0.5007 0.1621 0.06521
0.062 0.952 0.5042 0.1626 0.06541
0.063 0.9564 0.5077 0.163 0.06561
0.064 0.961 0.5114 0.1635 0.06582
0.065 0.9657 0.5151 0.164 0.06603
0.066 0.9705 0.519 0.1644 0.06624
0.067 0.9753 0.5229 0.1649 0.06646
0.068 0.9803 0.527 0.1654 0.06669
0.069 0.9853 0.5311 0.166 0.06692
0.07 0.9905 0.5354 0.1665 0.06715
0.071 0.9958 0.5397 0.167 0.06739
0.072 1.001 0.5442 0.1676 0.06763
0.073 1.007 0.5488 0.1681 0.06787
0.074 1.012 0.5534 0.1687 0.06812
0.075 1.018 0.5583 0.1692 0.06838
0.076 1.024 0.5632 0.1698 0.06864
0.077 1.029 0.5682 0.1704 0.0689
0.078 1.035 0.5734 0.171 0.06917
0.079 1.041 0.5787 0.1716 0.06945
0.08 1.048 0.5842 0.1722 0.06972
0.081 1.054 0.5898 0.1729 0.07001
0.082 1.06 0.5955 0.1735 0.0703
0.083 1.067 0.6014 0.1742 0.07059
0.084 1.074 0.6074 0.1748 0.07089
0.085 1.08 0.6135 0.1755 0.07119
0.086 1.087 0.6199 0.1762 0.0715
0.087 1.094 0.6264 0.1769 0.07182
0.088 1.101 0.633 0.1776 0.07214
0.089 1.108 0.6398 0.1783 0.07246
0.09 1.116 0.6468 0.1791 0.07279
0.091 1.123 0.654 0.1798 0.07313
0.092 1.131 0.6614 0.1806 0.07347
0.093 1.139 0.6689 0.1813 0.07382
0.094 1.146 0.6767 0.1821 0.07417
0.095 1.154 0.6846 0.1829 0.07453
0.096 1.162 0.6928 0.1837 0.0749
0.097 1.171 0.7012 0.1845 0.07527
0.098 1.179 0.7098 0.1853 0.07565
0.099 1.187 0.7186 0.1862 0.07603
0.1 1.196 0.7277 0.187 0.07642
0.101 1.205 0.737 0.1879 0.07682
0.102 1.214 0.7465 0.1888 0.07722
0.103 1.223 0.7564 0.1897 0.07763
0.104 1.232 0.7664 0.1906 0.07805
0.105 1.241 0.7768 0.1915 0.07847
0.106 1.25 0.7874 0.1925 0.0789
0.107 1.26 0.7984 0.1934 0.07934
0.108 1.27 0.8096 0.1944 0.07978
0.109 1.279 0.8211 0.1954 0.08023
0.11 1.289 0.833 0.1964 0.08069
0.111 1.299 0.8452 0.1974 0.08116
0.112 1.31 0.8577 0.1984 0.08163
0.113 1.32 0.8706 0.1994 0.08211
0.114 1.33 0.8839 0.2005 0.0826
0.115 1.341 0.8975 0.2016 0.0831
0.116 1.352 0.9116 0.2027 0.08361
0.117 1.363 0.926 0.2038 0.08412
0.118 1.374 0.9409 0.2049 0.08464
0.119 1.385 0.9562 0.206 0.08517
0.12 1.396 0.9719 0.2072 0.08571
0.121 1.408 0.9881 0.2084 0.08626
0.122 1.419 1.005 0.2096 0.08682
0.123 1.431 1.022 0.2108 0.08738
0.124 1.443 1.04 0.212 0.08796
0.125 1.455 1.058 0.2133 0.08854
0.126 1.467 1.077 0.2145 0.08914
0.127 1.479 1.096 0.2158 0.08974
0.128 1.491 1.116 0.2171 0.09035
0.129 1.504 1.137 0.2184 0.09098
0.13 1.516 1.158 0.2198 0.09161
0.131 1.529 1.18 0.2211 0.09226
0.132 1.541 1.202 0.2225 0.09291
0.133 1.554 1.226 0.2239 0.09358
0.134 1.567 1.25 0.2253 0.09425
0.135 1.58 1.274 0.2268 0.09494
0.136 1.593 1.3 0.2283 0.09564
0.137 1.607 1.326 0.2297 0.09635
0.138 1.62 1.354 0.2313 0.09708
0.139 1.633 1.382 0.2328 0.09781
0.14 1.647 1.411 0.2343 0.09856
0.141 1.66 1.441 0.2359 0.09932
0.142 1.674 1.472 0.2375 0.1001
0.143 1.687 1.503 0.2392 0.1009
0.144 1.701 1.536 0.2408 0.1017
0.145 1.715 1.57 0.2425 0.1025
0.146 1.728 1.606 0.2442 0.1033
0.147 1.742 1.642 0.2459 0.1042
0.148 1.756 1.679 0.2477 0.105
0.149 1.77 1.718 0.2495 0.1059
0.15 1.783 1.758 0.2513 0.1068
0.151 1.797 1.799 0.2531 0.1077
0.152 1.811 1.842 0.255 0.1086
0.153 1.825 1.886 0.2569 0.1095
0.154 1.838 1.931 0.2588 0.1104
0.155 1.852 1.978 0.2607 0.1114
0.156 1.865 2.027 0.2627 0.1124
0.157 1.878 2.076 0.2647 0.1134
0.158 1.892 2.128 0.2668 0.1144
0.159 1.905 2.181 0.2688 0.1154
0.16 1.918 2.235 0.2709 0.1165
0.161 1.931 2.292 0.2731 0.1175
0.162 1.943 2.35 0.2752 0.1186
0.163 1.956 2.409 0.2774 0.1197
0.164 1.968 2.47 0.2797 0.1209
0.165 1.981 2.533 0.2819 0.122
0.166 1.992 2.598 0.2842 0.1232
0.167 2.004 2.664 0.2866 0.1244
0.168 2.016 2.731 0.289 0.1256
0.169 2.027 2.801 0.2914 0.1268
0.17 2.038 2.871 0.2938 0.1281
0.171 2.048 2.943 0.2963 0.1293
0.172 2.059 3.017 0.2988 0.1306
0.173 2.068 3.092 0.3014 0.132
0.174 2.078 3.167 0.304 0.1333
0.175 2.087 3.244 0.3067 0.1347
0.176 2.096 3.322 0.3093 0.1361
0.177 2.105 3.4 0.3121 0.1375
0.178 2.113 3.478 0.3149 0.139
0.179 2.12 3.557 0.3177 0.1404
0.18 2.127 3.635 0.3205 0.1419
0.181 2.134 3.713 0.3234 0.1435
0.182 2.14 3.79 0.3264 0.145
0.183 2.146 3.866 0.3294 0.1466
0.184 2.151 3.94 0.3325 0.1483
0.185 2.156 4.012 0.3356 0.1499
0.186 2.16 4.082 0.3387 0.1516
0.187 2.164 4.149 0.3419 0.1533
0.188 2.167 4.213 0.3452 0.1551
0.189 2.17 4.273 0.3485 0.1569
0.19 2.172 4.329 0.3518 0.1587
0.191 2.173 4.38 0.3552 0.1606
0.192 2.174 4.427 0.3587 0.1625
0.193 2.175 4.467 0.3622 0.1644
0.194 2.174 4.502 0.3658 0.1664
0.195 2.174 4.531 0.3695 0.1684
0.196 2.172 4.553 0.3732 0.1705
0.197 2.17 4.568 0.3769 0.1726
0.198 2.167 4.577 0.3807 0.1747
0.199 2.164 4.578 0.3846 0.1769
0.2 2.16 4.573 0.3886 0.1792
0.201 2.156 4.56 0.3926 0.1814
0.202 2.151 4.54 0.3967 0.1838
0.203 2.145 4.514 0.4008 0.1862
0.204 2.139 4.48 0.405 0.1886
0.205 2.133 4.441 0.4093 0.1911
0.206 2.125 4.395 0.4137 0.1936
0.207 2.118 4.343 0.4181 0.1962
0.208 2.109 4.286 0.4226 0.1988
0.209 2.1 4.224 0.4272 0.2015
0.21 2.091 4.158 0.4319 0.2043
0.211 2.081 4.088 0.4366 0.2071
0.212 2.071 4.014 0.4414 0.21
0.213 2.06 3.938 0.4463 0.213
0.214 2.048 3.858 0.4513 0.216
0.215 2.037 3.777 0.4564 0.2191
0.216 2.024 3.694 0.4615 0.2222
0.217 2.012 3.61 0.4668 0.2255
0.218 1.999 3.525 0.4721 0.2288
0.219 1.985 3.439 0.4775 0.2321
0.22 1.971 3.353 0.4831 0.2356
0.221 1.957 3.268 0.4887 0.2391
0.222 1.943 3.183 0.4944 0.2427
0.223 1.928 3.098 0.5002 0.2465
0.224 1.913 3.015 0.5061 0.2502
0.225 1.898 2.933 0.5121 0.2541
0.226 1.882 2.852 0.5182 0.2581
0.227 1.866 2.772 0.5244 0.2622
0.228 1.85 2.694 0.5308 0.2664
0.229 1.834 2.618 0.5372 0.2706
0.23 1.817 2.544 0.5437 0.275
0.231 1.801 2.471 0.5504 0.2795
0.232 1.784 2.4 0.5572 0.2841
0.233 1.767 2.331 0.5641 0.2888
0.234 1.75 2.264 0.5711 0.2936
0.235 1.733 2.199 0.5782 0.2986
0.236 1.716 2.135 0.5855 0.3037
0.237 1.698 2.074 0.5929 0.3089
0.238 1.681 2.015 0.6004 0.3142
0.239 1.664 1.957 0.608 0.3197
0.24 1.646 1.901 0.6158 0.3254
0.241 1.629 1.847 0.6237 0.3312
0.242 1.611 1.795 0.6318 0.3371
0.243 1.594 1.744 0.64 0.3432
0.244 1.576 1.695 0.6483 0.3494
0.245 1.559 1.648 0.6568 0.3559
0.246 1.541 1.603 0.6654 0.3625
0.247 1.524 1.558 0.6742 0.3693
0.248 1.507 1.516 0.6831 0.3762
0.249 1.49 1.475 0.6922 0.3834
0.25 1.473 1.435 0.7014 0.3908
0.251 1.456 1.396 0.7108 0.3983
0.252 1.439 1.359 0.7204 0.4061
0.253 1.422 1.324 0.7301 0.4141
0.254 1.405 1.289 0.74 0.4224
0.255 1.389 1.255 0.7501 0.4309
0.256 1.372 1.223 0.7603 0.4396
0.257 1.356 1.192 0.7707 0.4486
0.258 1.34 1.162 0.7813 0.4578
0.259 1.324 1.133 0.7921 0.4673
0.26 1.308 1.104 0.8031 0.4771
0.261 1.292 1.077 0.8142 0.4873
0.262 1.276 1.051 0.8255 0.4977
0.263 1.261 1.025 0.837 0.5084
0.264 1.246 1.001 0.8487 0.5195
0.265 1.23 0.977 0.8606 0.5309
0.266 1.216 0.954 0.8727 0.5426
0.267 1.201 0.9318 0.885 0.5547
0.268 1.186 0.9102 0.8975 0.5673
0.269 1.172 0.8894 0.9102 0.5802
0.27 1.157 0.8692 0.9231 0.5935
0.271 1.143 0.8496 0.9362 0.6072
0.272 1.129 0.8307 0.9495 0.6215
0.273 1.116 0.8124 0.9631 0.6361
0.274 1.102 0.7946 0.9768 0.6513
0.275 1.089 0.7774 0.9907 0.6669
0.276 1.075 0.7608 1.005 0.6831
0.277 1.062 0.7446 1.019 0.6998
0.278 1.049 0.7289 1.034 0.7171
0.279 1.037 0.7138 1.049 0.735
0.28 1.024 0.699 1.064 0.7534
0.281 1.012 0.6848 1.079 0.7725
0.282 0.9996 0.6709 1.094 0.7923
0.283 0.9876 0.6574 1.11 0.8128
0.284 0.9758 0.6444 1.126 0.834
0.285 0.9641 0.6317 1.142 0.8559
0.286 0.9526 0.6194 1.158 0.8786
0.287 0.9413 0.6075 1.175 0.9021
0.288 0.9302 0.5959 1.192 0.9264
0.289 0.9192 0.5846 1.209 0.9517
0.29 0.9083 0.5736 1.226 0.9778
0.291 0.8977 0.563 1.243 1.005
0.292 0.8872 0.5526 1.261 1.033
0.293 0.8768 0.5426 1.279 1.062
0.294 0.8666 0.5328 1.297 1.092
0.295 0.8566 0.5233 1.315 1.123
0.296 0.8467 0.514 1.333 1.156
0.297 0.837 0.505 1.352 1.189
0.298 0.8274 0.4962 1.37 1.224
0.299 0.818 0.4877 1.389 1.26
0.3 0.8087 0.4794 1.408 1.298
0.301 0.7995 0.4713 1.428 1.337
0.302 0.7906 0.4634 1.447 1.377
0.303 0.7817 0.4557 1.467 1.419
0.304 0.773 0.4483 1.486 1.462
0.305 0.7644 0.441 1.506 1.507
0.306 0.756 0.4339 1.526 1.554
0.307 0.7477 0.427 1.546 1.602
0.308 0.7395 0.4202 1.566 1.652
0.309 0.7314 0.4137 1.586 1.704
0.31 0.7235 0.4072 1.607 1.758
0.311 0.7157 0.401 1.627 1.813
0.312 0.7081 0.3949 1.648 1.871
0.313 0.7005 0.3889 1.668 1.931
0.314 0.6931 0.3831 1.689 1.992
0.315 0.6858 0.3775 1.709 2.056
0.316 0.6786 0.372 1.73 2.121
0.317 0.6715 0.3666 1.75 2.189
0.318 0.6646 0.3613 1.771 2.259
0.319 0.6577 0.3561 1.791 2.331
0.32 0.651 0.3511 1.811 2.405
0.321 0.6444 0.3462 1.832 2.481
0.322 0.6378 0.3414 1.852 2.559
0.323 0.6314 0.3367 1.872 2.639
0.324 0.6251 0.3322 1.892 2.721
0.325 0.6189 0.3277 1.911 2.805
0.326 0.6128 0.3233 1.931 2.89
0.327 0.6068 0.3191 1.95 2.977
0.328 0.6008 0.3149 1.969 3.065
0.329 0.595 0.3108 1.988 3.154
0.33 0.5893 0.3068 2.007 3.244
0.331 0.5836 0.3029 2.025 3.335
0.332 0.5781 0.2991 2.043 3.426
0.333 0.5726 0.2953 2.061 3.517
0.334 0.5673 0.2917 2.078 3.607
0.335 0.562 0.2881 2.096 3.697
0.336 0.5568 0.2846 2.112 3.786
0.337 0.5516 0.2812 2.129 3.873
0.338 0.5466 0.2778 2.144 3.958
0.339 0.5416 0.2746 2.16 4.04
0.34 0.5368 0.2714 2.175 4.119
0.341 0.532 0.2682 2.19 4.195
0.342 0.5272 0.2651 2.204 4.266
0.343 0.5226 0.2621 2.217 4.333
0.344 0.518 0.2592 2.23 4.396
0.345 0.5135 0.2563 2.243 4.452
0.346 0.5091 0.2534 2.255 4.503
0.347 0.5047 0.2507 2.266 4.548
0.348 0.5004 0.2479 2.277 4.586
0.349 0.4962 0.2453 2.288 4.617
0.35 0.492 0.2427 2.298 4.641
0.351 0.4879 0.2401 2.307 4.658
0.352 0.4839 0.2376 2.315 4.668
0.353 0.4799 0.2352 2.324 4.671
0.354 0.476 0.2327 2.331 4.667
0.355 0.4722 0.2304 2.338 4.656
0.356 0.4684 0.2281 2.344 4.638
0.357 0.4647 0.2258 2.35 4.614
0.358 0.461 0.2236 2.355 4.584
0.359 0.4574 0.2214 2.359 4.547
0.36 0.4539 0.2193 2.363 4.505
0.361 0.4504 0.2172 2.366 4.459
0.362 0.4469 0.2151 2.369 4.407
0.363 0.4436 0.2131 2.371 4.352
0.364 0.4402 0.2111 2.372 4.292
0.365 0.437 0.2092 2.373 4.23
0.366 0.4337 0.2073 2.373 4.164
0.367 0.4305 0.2054 2.373 4.096
0.368 0.4274 0.2036 2.372 4.026
0.369 0.4243 0.2018 2.371 3.955
0.37 0.4213 0.2 2.369 3.882
0.371 0.4183 0.1983 2.367 3.809
0.372 0.4154 0.1966 2.364 3.735
0.373 0.4125 0.1949 2.36 3.66
0.374 0.4097 0.1932 2.357 3.586
0.375 0.4068 0.1916 2.352 3.511
0.376 0.4041 0.1901 2.347 3.438
0.377 0.4014 0.1885 2.342 3.364
0.378 0.3987 0.187 2.337 3.292
0.379 0.3961 0.1855 2.331 3.221
0.38 0.3935 0.184 2.324 3.15
0.381 0.3909 0.1826 2.317 3.081
0.382 0.3884 0.1812 2.31 3.013
0.383 0.386 0.1798 2.303 2.947
0.384 0.3835 0.1784 2.295 2.882
0.385 0.3811 0.1771 2.287 2.818
0.386 0.3788 0.1758 2.278 2.756
0.387 0.3765 0.1745 2.27 2.695
0.388 0.3742 0.1732 2.261 2.636
0.389 0.3719 0.172 2.252 2.578
0.39 0.3697 0.1707 2.242 2.522
0.391 0.3675 0.1695 2.233 2.468
0.392 0.3654 0.1684 2.223 2.415
0.393 0.3633 0.1672 2.213 2.363
0.394 0.3612 0.1661 2.203 2.313
0.395 0.3592 0.165 2.192 2.264
0.396 0.3572 0.1639 2.182 2.217
0.397 0.3552 0.1628 2.171 2.171
0.398 0.3532 0.1617 2.161 2.127
0.399 0.3513 0.1607 2.15 2.084
0.4 0.3494 0.1597 2.139 2.042
0.401 0.3476 0.1587 2.128 2.002
0.402 0.3458 0.1577 2.117 1.963
0.403 0.344 0.1567 2.106 1.925
0.404 0.3422 0.1558 2.095 1.888
0.405 0.3405 0.1548 2.084 1.852
0.406 0.3388 0.1539 2.072 1.817
0.407 0.3371 0.153 2.061 1.784
0.408 0.3354 0.1521 2.05 1.751
0.409 0.3338 0.1513 2.039 1.72
0.41 0.3322 0.1504 2.028 1.689
0.411 0.3306 0.1496 2.017 1.66
0.412 0.3291 0.1488 2.005 1.631
0.413 0.3276 0.148 1.994 1.603
0.414 0.3261 0.1472 1.983 1.576
0.415 0.3246 0.1464 1.972 1.55
0.416 0.3231 0.1456 1.961 1.525
0.417 0.3217 0.1449 1.95 1.501
0.418 0.3203 0.1441 1.94 1.477
0.419 0.319 0.1434 1.929 1.454
0.42 0.3176 0.1427 1.918 1.432
0.421 0.3163 0.142 1.908 1.41
0.422 0.315 0.1413 1.897 1.389
0.423 0.3137 0.1407 1.887 1.369
0.424 0.3124 0.14 1.877 1.349
0.425 0.3112 0.1394 1.867 1.33
0.426 0.31 0.1387 1.856 1.311
0.427 0.3088 0.1381 1.847 1.293
0.428 0.3076 0.1375 1.837 1.276
0.429 0.3065 0.1369 1.827 1.259
0.43 0.3053 0.1363 1.817 1.243
0.431 0.3042 0.1357 1.808 1.227
0.432 0.3031 0.1352 1.799 1.211
0.433 0.3021 0.1346 1.789 1.196
0.434 0.301 0.1341 1.78 1.182
0.435 0.3 0.1336 1.771 1.168
0.436 0.299 0.133 1.762 1.154
0.437 0.298 0.1325 1.754 1.141
0.438 0.297 0.132 1.745 1.128
0.439 0.2961 0.1315 1.737 1.116
0.44 0.2951 0.1311 1.728 1.104
0.441 0.2942 0.1306 1.72 1.092
0.442 0.2933 0.1301 1.712 1.08
0.443 0.2925 0.1297 1.704 1.069
0.444 0.2916 0.1293 1.696 1.059
0.445 0.2908 0.1288 1.689 1.048
0.446 0.2899 0.1284 1.681 1.038
0.447 0.2891 0.128 1.674 1.028
0.448 0.2884 0.1276 1.667 1.019
0.449 0.2876 0.1272 1.66 1.01
0.45 0.2868 0.1268 1.653 1.001
0.451 0.2861 0.1265 1.646 0.9923
0.452 0.2854 0.1261 1.639 0.984
0.453 0.2847 0.1257 1.633 0.9759
0.454 0.284 0.1254 1.627 0.968
0.455 0.2833 0.1251 1.62 0.9604
0.456 0.2827 0.1247 1.614 0.9531
0.457 0.282 0.1244 1.608 0.9459
0.458 0.2814 0.1241 1.603 0.939
0.459 0.2808 0.1238 1.597 0.9324
0.46 0.2802 0.1235 1.592 0.9259
0.461 0.2797 0.1232 1.586 0.9197
0.462 0.2791 0.1229 1.581 0.9137
0.463 0.2786 0.1226 1.576 0.9079
0.464 0.2781 0.1224 1.571 0.9023
0.465 0.2775 0.1221 1.566 0.8968
0.466 0.2771 0.1219 1.562 0.8916
0.467 0.2766 0.1216 1.557 0.8866
0.468 0.2761 0.1214 1.553 0.8817
0.469 0.2757 0.1212 1.548 0.8771
0.47 0.2752 0.121 1.544 0.8726
0.471 0.2748 0.1208 1.54 0.8683
0.472 0.2744 0.1206 1.537 0.8641
0.473 0.274 0.1204 1.533 0.8602
0.474 0.2737 0.1202 1.529 0.8564
0.475 0.2733 0.12 1.526 0.8527
0.476 0.2729 0.1198 1.523 0.8492
0.477 0.2726 0.1197 1.52 0.8459
0.478 0.2723 0.1195 1.517 0.8428
0.479 0.272 0.1193 1.514 0.8398
0.48 0.2717 0.1192 1.511 0.8369
0.481 0.2714 0.1191 1.508 0.8342
0.482 0.2712 0.1189 1.506 0.8317
0.483 0.2709 0.1188 1.504 0.8292
0.484 0.2707 0.1187 1.502 0.827
0.485 0.2705 0.1186 1.499 0.8249
0.486 0.2703 0.1185 1.498 0.8229
0.487 0.2701 0.1184 1.496 0.8211
0.488 0.2699 0.1183 1.494 0.8194
0.489 0.2698 0.1182 1.493 0.8178
0.49 0.2696 0.1182 1.491 0.8164
0.491 0.2695 0.1181 1.49 0.8151
0.492 0.2694 0.118 1.489 0.814
0.493 0.2693 0.118 1.488 0.813
0.494 0.2692 0.1179 1.487 0.8121
0.495 0.2691 0.1179 1.486 0.8114
0.496 0.2691 0.1179 1.486 0.8108
0.497 0.269 0.1178 1.485 0.8103
0.498 0.269 0.1178 1.485 0.81
0.499 0.269 0.1178 1.485 0.8098
0.5 0.2689 0.1178 1.485 0.8097
0.501 0.269 0.1178 1.485 0.8098
0.502 0.269 0.1178 1.485 0.81
0.503 0.269 0.1178 1.485 0.8103
0.504 0.2691 0.1179 1.486 0.8108
0.505 0.2691 0.1179 1.486 0.8114
0.506 0.2692 0.1179 1.487 0.8121
0.507 0.2693 0.118 1.488 0.813
0.508 0.2694 0.118 1.489 0.814
0.509 0.2695 0.1181 1.49 0.8151
0.51 0.2696 0.1182 1.491 0.8164
0.511 0.2698 0.1182 1.493 0.8178
0.512 0.2699 0.1183 1.494 0.8194
0.513 0.2701 0.1184 1.496 0.8211
0.514 0.2703 0.1185 1.498 0.8229
0.515 0.2705 0.1186 1.499 0.8249
0.516 0.2707 0.1187 1.502 0.827
0.517 0.2709 0.1188 1.504 0.8292
0.518 0.2712 0.1189 1.506 0.8317
0.519 0.2714 0.1191 1.508 0.8342
0.52 0.2717 0.1192 1.511 0.8369
0.521 0.272 0.1193 1.514 0.8398
0.522 0.2723 0.1195 1.517 0.8428
0.523 0.2726 0.1197 1.52 0.8459
0.524 0.2729 0.1198 1.523 0.8492
0.525 0.2733 0.12 1.526 0.8527
0.526 0.2737 0.1202 1.529 0.8564
0.527 0.274 0.1204 1.533 0.8602
0.528 0.2744 0.1206 1.537 0.8641
0.529 0.2748 0.1208 1.54 0.8683
0.53 0.2752 0.121 1.544 0.8726
0.531 0.2757 0.1212 1.548 0.8771
0.532 0.2761 0.1214 1.553 0.8817
0.533 0.2766 0.1216 1.557 0.8866
0.534 0.2771 0.1219 1.562 0.8916
0.535 0.2775 0.1221 1.566 0.8968
0.536 0.2781 0.1224 1.571 0.9023
0.537 0.2786 0.1226 1.576 0.9079
0.538 0.2791 0.1229 1.581 0.9137
0.539 0.2797 0.1232 1.586 0.9197
0.54 0.2802 0.1235 1.592 0.9259
0.541 0.2808 0.1238 1.597 0.9324
0.542 0.2814 0.1241 1.603 0.939
0.543 0.282 0.1244 1.608 0.9459
0.544 0.2827 0.1247 1.614 0.9531
0.545 0.2833 0.1251 1.62 0.9604
0.546 0.284 0.1254 1.627 0.968
0.547 0.2847 0.1257 1.633 0.9759
0.548 0.2854 0.1261 1.639 0.984
0.549 0.2861 0.1265 1.646 0.9923
0.55 0.2868 0.1268 1.653 1.001
0.551 0.2876 0.1272 1.66 1.01
0.552 0.2884 0.1276 1.667 1.019
0.553 0.2891 0.128 1.674 1.028
0.554 0.2899 0.1284 1.681 1.038
0.555 0.2908 0.1288 1.689 1.048
0.556 0.2916 0.1293 1.696 1.059
0.557 0.2925 0.1297 1.704 1.069
0.558 0.2933 0.1301 1.712 1.08
0.559 0.2942 0.1306 1.72 1.092
0.56 0.2951 0.1311 1.728 1.104
0.561 0.2961 0.1315 1.737 1.116
0.562 0.297 0.132 1.745 1.128
0.563 0.298 0.1325 1.754 1.141
0.564 0.299 0.133 1.762 1.154
0.565 0.3 0.1336 1.771 1.168
0.566 0.301 0.1341 1.78 1.182
0.567 0.3021 0.1346 1.789 1.196
0.568 0.3031 0.1352 1.799 1.211
0.569 0.3042 0.1357 1.808 1.227
0.57 0.3053 0.1363 1.817 1.243
0.571 0.3065 0.1369 1.827 1.259
0.572 0.3076 0.1375 1.837 1.276
0.573 0.3088 0.1381 1.847 1.293
0.574 0.31 0.1387 1.856 1.311
0.575 0.3112 0.1394 1.867 1.33
0.576 0.3124 0.14 1.877 1.349
0.577 0.3137 0.1407 1.887 1.369
0.578 0.315 0.1413 1.897 1.389
0.579 0.3163 0.142 1.908 1.41
0.58 0.3176 0.1427 1.918 1.432
0.581 0.319 0.1434 1.929 1.454
0.582 0.3203 0.1441 1.94 1.477
0.583 0.3217 0.1449 1.95 1.501
0.584 0.3231 0.1456 1.961 1.525
0.585 0.3246 0.1464 1.972 1.55
0.586 0.3261 0.1472 1.983 1.576
0.587 0.3276 0.148 1.994 1.603
0.588 0.3291 0.1488 2.005 1.631
0.589 0.3306 0.1496 2.017 1.66
0.59 0.3322 0.1504 2.028 1.689
0.591 0.3338 0.1513 2.039 1.72
0.592 0.3354 0.1521 2.05 1.751
0.593 0.3371 0.153 2.061 1.784
0.594 0.3388 0.1539 2.072 1.817
0.595 0.3405 0.1548 2.084 1.852
0.596 0.3422 0.1558 2.095 1.888
0.597 0.344 0.1567 2.106 1.925
0.598 0.3458 0.1577 2.117 1.963
0.599 0.3476 0.1587 2.128 2.002
0.6 0.3494 0.1597 2.139 2.042
0.601 0.3513 0.1607 2.15 2.084
0.602 0.3532 0.1617 2.161 2.127
0.603 0.3552 0.1628 2.171 2.171
0.604 0.3572 0.1639 2.182 2.217
0.605 0.3592 0.165 2.192 2.264
0.606 0.3612 0.1661 2.203 2.313
0.607 0.3633 0.1672 2.213 2.363
0.608 0.3654 0.1684 2.223 2.415
0.609 0.3675 0.1695 2.233 2.468
0.61 0.3697 0.1707 2.242 2.522
0.611 0.3719 0.172 2.252 2.578
0.612 0.3742 0.1732 2.261 2.636
0.613 0.3765 0.1745 2.27 2.695
0.614 0.3788 0.1758 2.278 2.756
0.615 0.3811 0.1771 2.287 2.818
0.616 0.3835 0.1784 2.295 2.882
0.617 0.386 0.1798 2.303 2.947
0.618 0.3884 0.1812 2.31 3.013
0.619 0.3909 0.1826 2.317 3.081
0.62 0.3935 0.184 2.324 3.15
0.621 0.3961 0.1855 2.331 3.221
0.622 0.3987 0.187 2.337 3.292
0.623 0.4014 0.1885 2.342 3.364
0.624 0.4041 0.1901 2.347 3.438
0.625 0.4068 0.1916 2.352 3.511
0.626 0.4097 0.1932 2.357 3.586
0.627 0.4125 0.1949 2.36 3.66
0.628 0.4154 0.1966 2.364 3.735
