50 0 3.760000e-01 
50 2.500000e-01 3.360000e-01 
50 5.000000e-01 4.160000e-01 
50 7.500000e-01 4.360000e-01 
50 1 4.120000e-01 
50 1.250000e+00 4.400000e-01 
50 1.500000e+00 4.440000e-01 
50 1.750000e+00 4.520000e-01 
50 2 4.640000e-01 
50 2.250000e+00 4.640000e-01 
50 2.500000e+00 4.600000e-01 
50 2.750000e+00 4.800000e-01 
50 3 4.640000e-01 
50 3.250000e+00 4.720000e-01 
50 3.500000e+00 4.560000e-01 
50 3.750000e+00 4.480000e-01 
50 4 4.600000e-01 

152 0 1.340000e-01 
152 2.500000e-01 1.260000e-01 
152 5.000000e-01 2.920000e-01 
152 7.500000e-01 3.400000e-01 
152 1 4.120000e-01 
152 1.250000e+00 3.960000e-01 
152 1.500000e+00 4.040000e-01 
152 1.750000e+00 4.360000e-01 
152 2 4.560000e-01 
152 2.250000e+00 4.520000e-01 
152 2.500000e+00 4.480000e-01 
152 2.750000e+00 4.360000e-01 
152 3 4.320000e-01 
152 3.250000e+00 4.520000e-01 
152 3.500000e+00 4.680000e-01 
152 3.750000e+00 4.400000e-01 
152 4 4.720000e-01 

254 0 3.000000e-02 
254 2.500000e-01 5.200000e-02 
254 5.000000e-01 5.800000e-02 
254 7.500000e-01 1.680000e-01 
254 1 2.600000e-01 
254 1.250000e+00 3.520000e-01 
254 1.500000e+00 3.760000e-01 
254 1.750000e+00 3.960000e-01 
254 2 4.240000e-01 
254 2.250000e+00 4.520000e-01 
254 2.500000e+00 4.320000e-01 
254 2.750000e+00 4.280000e-01 
254 3 4.640000e-01 
254 3.250000e+00 4.440000e-01 
254 3.500000e+00 4.520000e-01 
254 3.750000e+00 4.640000e-01 
254 4 4.680000e-01 

356 0 8.000000e-03 
356 2.500000e-01 1.000000e-02 
356 5.000000e-01 3.000000e-02 
356 7.500000e-01 5.200000e-02 
356 1 2.360000e-01 
356 1.250000e+00 2.360000e-01 
356 1.500000e+00 4.000000e-01 
356 1.750000e+00 4.160000e-01 
356 2 4.240000e-01 
356 2.250000e+00 4.040000e-01 
356 2.500000e+00 4.600000e-01 
356 2.750000e+00 4.400000e-01 
356 3 4.400000e-01 
356 3.250000e+00 4.360000e-01 
356 3.500000e+00 4.160000e-01 
356 3.750000e+00 4.480000e-01 
356 4 4.640000e-01 

460 0 6.000000e-03 
460 2.500000e-01 6.000000e-03 
460 5.000000e-01 1.400000e-02 
460 7.500000e-01 6.800000e-02 
460 1 1.000000e-01 
460 1.250000e+00 1.960000e-01 
460 1.500000e+00 3.320000e-01 
460 1.750000e+00 3.960000e-01 
460 2 4.040000e-01 
460 2.250000e+00 4.200000e-01 
460 2.500000e+00 4.160000e-01 
460 2.750000e+00 4.400000e-01 
460 3 4.280000e-01 
460 3.250000e+00 4.600000e-01 
460 3.500000e+00 4.520000e-01 
460 3.750000e+00 4.640000e-01 
460 4 4.600000e-01 

562 0 2.000000e-03 
562 2.500000e-01 0 
562 5.000000e-01 8.000000e-03 
562 7.500000e-01 3.600000e-02 
562 1 8.600000e-02 
562 1.250000e+00 1.560000e-01 
562 1.500000e+00 2.240000e-01 
562 1.750000e+00 3.560000e-01 
562 2 4.240000e-01 
562 2.250000e+00 3.880000e-01 
562 2.500000e+00 4.320000e-01 
562 2.750000e+00 3.880000e-01 
562 3 4.200000e-01 
562 3.250000e+00 4.280000e-01 
562 3.500000e+00 4.240000e-01 
562 3.750000e+00 4.480000e-01 
562 4 4.480000e-01 

664 0 0 
664 2.500000e-01 2.000000e-03 
664 5.000000e-01 6.000000e-03 
664 7.500000e-01 1.600000e-02 
664 1 4.800000e-02 
664 1.250000e+00 1.200000e-01 
664 1.500000e+00 2.200000e-01 
664 1.750000e+00 3.040000e-01 
664 2 3.760000e-01 
664 2.250000e+00 4.120000e-01 
664 2.500000e+00 4.080000e-01 
664 2.750000e+00 4.360000e-01 
664 3 4.480000e-01 
664 3.250000e+00 4.720000e-01 
664 3.500000e+00 4.320000e-01 
664 3.750000e+00 4.640000e-01 
664 4 4.520000e-01 

768 0 0 
768 2.500000e-01 0 
768 5.000000e-01 0 
768 7.500000e-01 6.000000e-03 
768 1 4.000000e-02 
768 1.250000e+00 1.600000e-01 
768 1.500000e+00 2.040000e-01 
768 1.750000e+00 2.840000e-01 
768 2 3.800000e-01 
768 2.250000e+00 3.960000e-01 
768 2.500000e+00 4.440000e-01 
768 2.750000e+00 3.840000e-01 
768 3 4.280000e-01 
768 3.250000e+00 4.120000e-01 
768 3.500000e+00 4.480000e-01 
768 3.750000e+00 4.480000e-01 
768 4 4.520000e-01 

870 0 0 
870 2.500000e-01 0 
870 5.000000e-01 0 
870 7.500000e-01 2.000000e-03 
870 1 3.600000e-02 
870 1.250000e+00 1.040000e-01 
870 1.500000e+00 1.560000e-01 
870 1.750000e+00 2.120000e-01 
870 2 3.560000e-01 
870 2.250000e+00 4.320000e-01 
870 2.500000e+00 3.880000e-01 
870 2.750000e+00 4.240000e-01 
870 3 4.600000e-01 
870 3.250000e+00 4.000000e-01 
870 3.500000e+00 4.160000e-01 
870 3.750000e+00 4.440000e-01 
870 4 4.680000e-01 

972 0 0 
972 2.500000e-01 0 
972 5.000000e-01 2.000000e-03 
972 7.500000e-01 8.000000e-03 
972 1 1.200000e-02 
972 1.250000e+00 6.200000e-02 
972 1.500000e+00 1.360000e-01 
972 1.750000e+00 2.160000e-01 
972 2 2.880000e-01 
972 2.250000e+00 3.560000e-01 
972 2.500000e+00 3.920000e-01 
972 2.750000e+00 4.160000e-01 
972 3 4.160000e-01 
972 3.250000e+00 4.440000e-01 
972 3.500000e+00 4.440000e-01 
972 3.750000e+00 4.120000e-01 
972 4 4.560000e-01 

1076 0 0 
1076 2.500000e-01 0 
1076 5.000000e-01 0 
1076 7.500000e-01 6.000000e-03 
1076 1 3.000000e-02 
1076 1.250000e+00 4.200000e-02 
1076 1.500000e+00 1.320000e-01 
1076 1.750000e+00 2.080000e-01 
1076 2 2.400000e-01 
1076 2.250000e+00 3.560000e-01 
1076 2.500000e+00 3.920000e-01 
1076 2.750000e+00 4.120000e-01 
1076 3 4.280000e-01 
1076 3.250000e+00 4.000000e-01 
1076 3.500000e+00 4.480000e-01 
1076 3.750000e+00 4.240000e-01 
1076 4 4.480000e-01 

1178 0 0 
1178 2.500000e-01 0 
1178 5.000000e-01 0 
1178 7.500000e-01 0 
1178 1 1.400000e-02 
1178 1.250000e+00 3.400000e-02 
1178 1.500000e+00 1.320000e-01 
1178 1.750000e+00 1.880000e-01 
1178 2 3.240000e-01 
1178 2.250000e+00 3.040000e-01 
1178 2.500000e+00 3.720000e-01 
1178 2.750000e+00 4.360000e-01 
1178 3 4.240000e-01 
1178 3.250000e+00 4.000000e-01 
1178 3.500000e+00 4.280000e-01 
1178 3.750000e+00 4.280000e-01 
1178 4 4.480000e-01 

1280 0 0 
1280 2.500000e-01 0 
1280 5.000000e-01 0 
1280 7.500000e-01 0 
1280 1 1.600000e-02 
1280 1.250000e+00 7.800000e-02 
1280 1.500000e+00 9.200000e-02 
1280 1.750000e+00 1.600000e-01 
1280 2 3.520000e-01 
1280 2.250000e+00 3.480000e-01 
1280 2.500000e+00 3.720000e-01 
1280 2.750000e+00 4.240000e-01 
1280 3 4.200000e-01 
1280 3.250000e+00 4.520000e-01 
1280 3.500000e+00 3.960000e-01 
1280 3.750000e+00 4.680000e-01 
1280 4 4.520000e-01 

1384 0 0 
1384 2.500000e-01 0 
1384 5.000000e-01 0 
1384 7.500000e-01 2.000000e-03 
1384 1 0 
1384 1.250000e+00 2.800000e-02 
1384 1.500000e+00 9.000000e-02 
1384 1.750000e+00 1.440000e-01 
1384 2 2.760000e-01 
1384 2.250000e+00 2.920000e-01 
1384 2.500000e+00 3.520000e-01 
1384 2.750000e+00 3.960000e-01 
1384 3 4.080000e-01 
1384 3.250000e+00 3.880000e-01 
1384 3.500000e+00 4.520000e-01 
1384 3.750000e+00 4.320000e-01 
1384 4 4.320000e-01 

1486 0 0 
1486 2.500000e-01 0 
1486 5.000000e-01 0 
1486 7.500000e-01 0 
1486 1 4.000000e-03 
1486 1.250000e+00 2.800000e-02 
1486 1.500000e+00 5.600000e-02 
1486 1.750000e+00 1.560000e-01 
1486 2 2.720000e-01 
1486 2.250000e+00 3.160000e-01 
1486 2.500000e+00 3.720000e-01 
1486 2.750000e+00 3.720000e-01 
1486 3 4.120000e-01 
1486 3.250000e+00 4.200000e-01 
1486 3.500000e+00 4.280000e-01 
1486 3.750000e+00 4.080000e-01 
1486 4 4.080000e-01 

1588 0 0 
1588 2.500000e-01 0 
1588 5.000000e-01 0 
1588 7.500000e-01 0 
1588 1 6.000000e-03 
1588 1.250000e+00 3.400000e-02 
1588 1.500000e+00 4.400000e-02 
